suite,query_name,disable_zonemap,disable_segment_zonemap,disable_sketch,disable_rabit,mode,run,total_time_s,row_groups_pruned_by_zonemap,segments_pruned_by_zonemap,segments_pruned_by_sketch,segments_pruned_by_rabit,vectors_processed
layout_selectivity,sorted_10_pct,false,true,true,false,rowgroup_plus_rabit,10,0.0062,73,0,0,51,489
layout_selectivity,sorted_20_pct,false,true,true,false,rowgroup_plus_rabit,1,0.0126,65,0,0,43,977
layout_selectivity,sorted_20_pct,false,true,true,false,rowgroup_plus_rabit,2,0.0123,65,0,0,43,977
layout_selectivity,sorted_20_pct,false,true,true,false,rowgroup_plus_rabit,3,0.0120,65,0,0,43,977
layout_selectivity,sorted_20_pct,false,true,true,false,rowgroup_plus_rabit,4,0.0122,65,0,0,43,977
layout_selectivity,sorted_20_pct,false,true,true,false,rowgroup_plus_rabit,5,0.0122,65,0,0,43,977
layout_selectivity,sorted_20_pct,false,true,true,false,rowgroup_plus_rabit,6,0.0125,65,0,0,43,977
layout_selectivity,sorted_20_pct,false,true,true,false,rowgroup_plus_rabit,7,0.0124,65,0,0,43,977
layout_selectivity,sorted_20_pct,false,true,true,false,rowgroup_plus_rabit,8,0.0125,65,0,0,43,977
layout_selectivity,sorted_20_pct,false,true,true,false,rowgroup_plus_rabit,9,0.0126,65,0,0,43,977
layout_selectivity,sorted_20_pct,false,true,true,false,rowgroup_plus_rabit,10,0.0122,65,0,0,43,977
layout_selectivity,sorted_50_pct,false,true,true,false,rowgroup_plus_rabit,1,0.0305,41,0,0,18,2442
layout_selectivity,sorted_50_pct,false,true,true,false,rowgroup_plus_rabit,2,0.0304,41,0,0,18,2442
layout_selectivity,sorted_50_pct,false,true,true,false,rowgroup_plus_rabit,3,0.0309,41,0,0,18,2442
layout_selectivity,sorted_50_pct,false,true,true,false,rowgroup_plus_rabit,4,0.0309,41,0,0,18,2442
layout_selectivity,sorted_50_pct,false,true,true,false,rowgroup_plus_rabit,5,0.0303,41,0,0,18,2442
layout_selectivity,sorted_50_pct,false,true,true,false,rowgroup_plus_rabit,6,0.0307,41,0,0,18,2442
layout_selectivity,sorted_50_pct,false,true,true,false,rowgroup_plus_rabit,7,0.0304,41,0,0,18,2442
layout_selectivity,sorted_50_pct,false,true,true,false,rowgroup_plus_rabit,8,0.0301,41,0,0,18,2442
layout_selectivity,sorted_50_pct,false,true,true,false,rowgroup_plus_rabit,9,0.0303,41,0,0,18,2442
layout_selectivity,sorted_50_pct,false,true,true,false,rowgroup_plus_rabit,10,0.0300,41,0,0,18,2442
layout_selectivity,sorted_90_pct,false,true,true,false,rowgroup_plus_rabit,1,0.0548,8,0,0,45,4395
layout_selectivity,sorted_90_pct,false,true,true,false,rowgroup_plus_rabit,2,0.0540,8,0,0,45,4395
layout_selectivity,sorted_90_pct,false,true,true,false,rowgroup_plus_rabit,3,0.0542,8,0,0,45,4395
layout_selectivity,sorted_90_pct,false,true,true,false,rowgroup_plus_rabit,4,0.0541,8,0,0,45,4395
layout_selectivity,sorted_90_pct,false,true,true,false,rowgroup_plus_rabit,5,0.0568,8,0,0,45,4395
layout_selectivity,sorted_90_pct,false,true,true,false,rowgroup_plus_rabit,6,0.0541,8,0,0,45,4395
layout_selectivity,sorted_90_pct,false,true,true,false,rowgroup_plus_rabit,7,0.0548,8,0,0,45,4395
layout_selectivity,sorted_90_pct,false,true,true,false,rowgroup_plus_rabit,8,0.0543,8,0,0,45,4395
layout_selectivity,sorted_90_pct,false,true,true,false,rowgroup_plus_rabit,9,0.0556,8,0,0,45,4395
layout_selectivity,sorted_90_pct,false,true,true,false,rowgroup_plus_rabit,10,0.0539,8,0,0,45,4395
layout_selectivity,block_0_1_pct,false,true,true,false,rowgroup_plus_rabit,1,0.0002,81,0,0,54,6
layout_selectivity,block_0_1_pct,false,true,true,false,rowgroup_plus_rabit,2,0.0002,81,0,0,54,6
layout_selectivity,block_0_1_pct,false,true,true,false,rowgroup_plus_rabit,3,0.0002,81,0,0,54,6
layout_selectivity,block_0_1_pct,false,true,true,false,rowgroup_plus_rabit,4,0.0002,81,0,0,54,6
layout_selectivity,block_0_1_pct,false,true,true,false,rowgroup_plus_rabit,5,0.0002,81,0,0,54,6
layout_selectivity,block_0_1_pct,false,true,true,false,rowgroup_plus_rabit,6,0.0002,81,0,0,54,6
layout_selectivity,block_0_1_pct,false,true,true,false,rowgroup_plus_rabit,7,0.0002,81,0,0,54,6
layout_selectivity,block_0_1_pct,false,true,true,false,rowgroup_plus_rabit,8,0.0002,81,0,0,54,6
layout_selectivity,block_0_1_pct,false,true,true,false,rowgroup_plus_rabit,9,0.0002,81,0,0,54,6
layout_selectivity,block_0_1_pct,false,true,true,false,rowgroup_plus_rabit,10,0.0002,81,0,0,54,6
layout_selectivity,block_1_pct,false,true,true,false,rowgroup_plus_rabit,1,0.0007,81,0,0,10,50
layout_selectivity,block_1_pct,false,true,true,false,rowgroup_plus_rabit,2,0.0008,81,0,0,10,50
layout_selectivity,block_1_pct,false,true,true,false,rowgroup_plus_rabit,3,0.0008,81,0,0,10,50
layout_selectivity,block_1_pct,false,true,true,false,rowgroup_plus_rabit,4,0.0007,81,0,0,10,50
layout_selectivity,block_1_pct,false,true,true,false,rowgroup_plus_rabit,5,0.0008,81,0,0,10,50
layout_selectivity,block_1_pct,false,true,true,false,rowgroup_plus_rabit,6,0.0008,81,0,0,10,50
layout_selectivity,block_1_pct,false,true,true,false,rowgroup_plus_rabit,7,0.0008,81,0,0,10,50
layout_selectivity,block_1_pct,false,true,true,false,rowgroup_plus_rabit,8,0.0007,81,0,0,10,50
layout_selectivity,block_1_pct,false,true,true,false,rowgroup_plus_rabit,9,0.0007,81,0,0,10,50
layout_selectivity,block_1_pct,false,true,true,false,rowgroup_plus_rabit,10,0.0007,81,0,0,10,50
layout_selectivity,block_5_pct,false,true,true,false,rowgroup_plus_rabit,1,0.0032,77,0,0,55,245
layout_selectivity,block_5_pct,false,true,true,false,rowgroup_plus_rabit,2,0.0032,77,0,0,55,245
layout_selectivity,block_5_pct,false,true,true,false,rowgroup_plus_rabit,3,0.0031,77,0,0,55,245
layout_selectivity,block_5_pct,false,true,true,false,rowgroup_plus_rabit,4,0.0032,77,0,0,55,245
layout_selectivity,block_5_pct,false,true,true,false,rowgroup_plus_rabit,5,0.0033,77,0,0,55,245
layout_selectivity,block_5_pct,false,true,true,false,rowgroup_plus_rabit,6,0.0032,77,0,0,55,245
layout_selectivity,block_5_pct,false,true,true,false,rowgroup_plus_rabit,7,0.0033,77,0,0,55,245
layout_selectivity,block_5_pct,false,true,true,false,rowgroup_plus_rabit,8,0.0032,77,0,0,55,245
layout_selectivity,block_5_pct,false,true,true,false,rowgroup_plus_rabit,9,0.0034,77,0,0,55,245
layout_selectivity,block_5_pct,false,true,true,false,rowgroup_plus_rabit,10,0.0031,77,0,0,55,245
layout_selectivity,block_10_pct,false,true,true,false,rowgroup_plus_rabit,1,0.0062,73,0,0,51,489
layout_selectivity,block_10_pct,false,true,true,false,rowgroup_plus_rabit,2,0.0062,73,0,0,51,489
layout_selectivity,block_10_pct,false,true,true,false,rowgroup_plus_rabit,3,0.0062,73,0,0,51,489
layout_selectivity,block_10_pct,false,true,true,false,rowgroup_plus_rabit,4,0.0063,73,0,0,51,489
layout_selectivity,block_10_pct,false,true,true,false,rowgroup_plus_rabit,5,0.0065,73,0,0,51,489
layout_selectivity,block_10_pct,false,true,true,false,rowgroup_plus_rabit,6,0.0062,73,0,0,51,489
layout_selectivity,block_10_pct,false,true,true,false,rowgroup_plus_rabit,7,0.0062,73,0,0,51,489
layout_selectivity,block_10_pct,false,true,true,false,rowgroup_plus_rabit,8,0.0062,73,0,0,51,489
layout_selectivity,block_10_pct,false,true,true,false,rowgroup_plus_rabit,9,0.0062,73,0,0,51,489
layout_selectivity,block_10_pct,false,true,true,false,rowgroup_plus_rabit,10,0.0063,73,0,0,51,489
layout_selectivity,block_20_pct,false,true,true,false,rowgroup_plus_rabit,1,0.0127,65,0,0,43,977
layout_selectivity,block_20_pct,false,true,true,false,rowgroup_plus_rabit,2,0.0123,65,0,0,43,977
layout_selectivity,block_20_pct,false,true,true,false,rowgroup_plus_rabit,3,0.0122,65,0,0,43,977
layout_selectivity,block_20_pct,false,true,true,false,rowgroup_plus_rabit,4,0.0130,65,0,0,43,977
layout_selectivity,block_20_pct,false,true,true,false,rowgroup_plus_rabit,5,0.0123,65,0,0,43,977
layout_selectivity,block_20_pct,false,true,true,false,rowgroup_plus_rabit,6,0.0121,65,0,0,43,977
layout_selectivity,block_20_pct,false,true,true,false,rowgroup_plus_rabit,7,0.0121,65,0,0,43,977
layout_selectivity,block_20_pct,false,true,true,false,rowgroup_plus_rabit,8,0.0123,65,0,0,43,977
layout_selectivity,block_20_pct,false,true,true,false,rowgroup_plus_rabit,9,0.0124,65,0,0,43,977
layout_selectivity,block_20_pct,false,true,true,false,rowgroup_plus_rabit,10,0.0124,65,0,0,43,977
layout_selectivity,block_50_pct,false,true,true,false,rowgroup_plus_rabit,1,0.0301,41,0,0,18,2442
layout_selectivity,block_50_pct,false,true,true,false,rowgroup_plus_rabit,2,0.0306,41,0,0,18,2442
layout_selectivity,block_50_pct,false,true,true,false,rowgroup_plus_rabit,3,0.0309,41,0,0,18,2442
