suite,query_name,mode,disable_zonemap,disable_segment_zonemap,disable_sketch,runs,avg_total_time_s,avg_row_groups_pruned_by_zonemap,avg_segments_pruned_by_zonemap,avg_segments_pruned_by_sketch,avg_vectors_processed
layout_selectivity,sorted_50_pct,full,false,false,false,10,0.018440,41.000000,0.000000,18.000000,2442.000000
layout_selectivity,sorted_50_pct,none,true,true,true,10,0.031800,0.000000,0.000000,0.000000,4883.000000
layout_selectivity,sorted_50_pct,rowgroup_only,false,true,true,10,0.015030,41.000000,0.000000,0.000000,2460.000000
layout_selectivity,sorted_50_pct,rowgroup_plus_segment_zonemap,false,false,true,10,0.015680,41.000000,0.000000,0.000000,2460.000000
layout_selectivity,sorted_50_pct,rowgroup_plus_sketch,false,true,false,10,0.017280,41.000000,0.000000,18.000000,2442.000000
layout_selectivity,sorted_50_pct,sketch_only,true,true,false,10,0.023000,0.000000,0.000000,2441.000000,2443.000000
layout_selectivity,sorted_50_pct,zonemap_only,false,false,true,10,0.016290,41.000000,0.000000,0.000000,2460.000000
layout_selectivity,sorted_5_pct,full,false,false,false,10,0.001660,77.000000,0.000000,55.000000,245.000000
layout_selectivity,sorted_5_pct,none,true,true,true,10,0.032700,0.000000,0.000000,0.000000,4883.000000
layout_selectivity,sorted_5_pct,rowgroup_only,false,true,true,10,0.002020,77.000000,0.000000,0.000000,300.000000
layout_selectivity,sorted_5_pct,rowgroup_plus_segment_zonemap,false,false,true,10,0.001970,77.000000,0.000000,0.000000,300.000000
layout_selectivity,sorted_5_pct,rowgroup_plus_sketch,false,true,false,10,0.001650,77.000000,0.000000,55.000000,245.000000
layout_selectivity,sorted_5_pct,sketch_only,true,true,false,10,0.011850,0.000000,0.000000,4638.000000,246.000000
layout_selectivity,sorted_5_pct,zonemap_only,false,false,true,10,0.001950,77.000000,0.000000,0.000000,300.000000
layout_selectivity,sorted_90_pct,full,false,false,false,10,0.001040,8.000000,0.000000,4440.000000,0.000000
layout_selectivity,sorted_90_pct,none,true,true,true,10,0.031900,0.000000,0.000000,0.000000,4883.000000
layout_selectivity,sorted_90_pct,rowgroup_only,false,true,true,10,0.027720,8.000000,0.000000,0.000000,4440.000000
layout_selectivity,sorted_90_pct,rowgroup_plus_segment_zonemap,false,false,true,10,0.028200,8.000000,0.000000,0.000000,4440.000000
layout_selectivity,sorted_90_pct,rowgroup_plus_sketch,false,true,false,10,0.000880,8.000000,0.000000,4440.000000,0.000000
layout_selectivity,sorted_90_pct,sketch_only,true,true,false,10,0.000970,0.000000,0.000000,4883.000000,1.000000
layout_selectivity,sorted_90_pct,zonemap_only,false,false,true,10,0.028810,8.000000,0.000000,0.000000,4440.000000
