suite,query_name,disable_zonemap,disable_segment_zonemap,disable_sketch,mode,run,total_time_s,row_groups_pruned_by_zonemap,segments_pruned_by_zonemap,segments_pruned_by_sketch,vectors_processed
layout_selectivity,random_1_pct,false,false,true,zonemap_only,6,0.0426,0,0,0,4883
layout_selectivity,random_1_pct,false,false,true,zonemap_only,7,0.0422,0,0,0,4883
layout_selectivity,random_1_pct,false,false,true,zonemap_only,8,0.0424,0,0,0,4883
layout_selectivity,random_1_pct,false,false,true,zonemap_only,9,0.0417,0,0,0,4883
layout_selectivity,random_1_pct,false,false,true,zonemap_only,10,0.0419,0,0,0,4883
layout_selectivity,random_5_pct,false,false,true,zonemap_only,1,0.0464,0,0,0,4883
layout_selectivity,random_5_pct,false,false,true,zonemap_only,2,0.0462,0,0,0,4883
layout_selectivity,random_5_pct,false,false,true,zonemap_only,3,0.0463,0,0,0,4883
layout_selectivity,random_5_pct,false,false,true,zonemap_only,4,0.0463,0,0,0,4883
layout_selectivity,random_5_pct,false,false,true,zonemap_only,5,0.0466,0,0,0,4883
layout_selectivity,random_5_pct,false,false,true,zonemap_only,6,0.0471,0,0,0,4883
layout_selectivity,random_5_pct,false,false,true,zonemap_only,7,0.0463,0,0,0,4883
layout_selectivity,random_5_pct,false,false,true,zonemap_only,8,0.0466,0,0,0,4883
layout_selectivity,random_5_pct,false,false,true,zonemap_only,9,0.0465,0,0,0,4883
layout_selectivity,random_5_pct,false,false,true,zonemap_only,10,0.0461,0,0,0,4883
layout_selectivity,random_10_pct,false,false,true,zonemap_only,1,0.0506,0,0,0,4883
layout_selectivity,random_10_pct,false,false,true,zonemap_only,2,0.0508,0,0,0,4883
layout_selectivity,random_10_pct,false,false,true,zonemap_only,3,0.0502,0,0,0,4883
layout_selectivity,random_10_pct,false,false,true,zonemap_only,4,0.0501,0,0,0,4883
layout_selectivity,random_10_pct,false,false,true,zonemap_only,5,0.0511,0,0,0,4883
layout_selectivity,random_10_pct,false,false,true,zonemap_only,6,0.0504,0,0,0,4883
layout_selectivity,random_10_pct,false,false,true,zonemap_only,7,0.0499,0,0,0,4883
layout_selectivity,random_10_pct,false,false,true,zonemap_only,8,0.0502,0,0,0,4883
layout_selectivity,random_10_pct,false,false,true,zonemap_only,9,0.0503,0,0,0,4883
layout_selectivity,random_10_pct,false,false,true,zonemap_only,10,0.0503,0,0,0,4883
layout_selectivity,random_20_pct,false,false,true,zonemap_only,1,0.0617,0,0,0,4883
layout_selectivity,random_20_pct,false,false,true,zonemap_only,2,0.0607,0,0,0,4883
layout_selectivity,random_20_pct,false,false,true,zonemap_only,3,0.0605,0,0,0,4883
layout_selectivity,random_20_pct,false,false,true,zonemap_only,4,0.0600,0,0,0,4883
layout_selectivity,random_20_pct,false,false,true,zonemap_only,5,0.0604,0,0,0,4883
layout_selectivity,random_20_pct,false,false,true,zonemap_only,6,0.0600,0,0,0,4883
layout_selectivity,random_20_pct,false,false,true,zonemap_only,7,0.0604,0,0,0,4883
layout_selectivity,random_20_pct,false,false,true,zonemap_only,8,0.0605,0,0,0,4883
layout_selectivity,random_20_pct,false,false,true,zonemap_only,9,0.0599,0,0,0,4883
layout_selectivity,random_20_pct,false,false,true,zonemap_only,10,0.0604,0,0,0,4883
layout_selectivity,random_50_pct,false,false,true,zonemap_only,1,0.0700,0,0,0,4883
layout_selectivity,random_50_pct,false,false,true,zonemap_only,2,0.0701,0,0,0,4883
layout_selectivity,random_50_pct,false,false,true,zonemap_only,3,0.0698,0,0,0,4883
layout_selectivity,random_50_pct,false,false,true,zonemap_only,4,0.0692,0,0,0,4883
layout_selectivity,random_50_pct,false,false,true,zonemap_only,5,0.0693,0,0,0,4883
layout_selectivity,random_50_pct,false,false,true,zonemap_only,6,0.0710,0,0,0,4883
layout_selectivity,random_50_pct,false,false,true,zonemap_only,7,0.0695,0,0,0,4883
layout_selectivity,random_50_pct,false,false,true,zonemap_only,8,0.0694,0,0,0,4883
layout_selectivity,random_50_pct,false,false,true,zonemap_only,9,0.0703,0,0,0,4883
layout_selectivity,random_50_pct,false,false,true,zonemap_only,10,0.0724,0,0,0,4883
layout_selectivity,random_90_pct,false,false,true,zonemap_only,1,0.0379,0,0,0,4883
layout_selectivity,random_90_pct,false,false,true,zonemap_only,2,0.0392,0,0,0,4883
layout_selectivity,random_90_pct,false,false,true,zonemap_only,3,0.0407,0,0,0,4883
layout_selectivity,random_90_pct,false,false,true,zonemap_only,4,0.0406,0,0,0,4883
layout_selectivity,random_90_pct,false,false,true,zonemap_only,5,0.0405,0,0,0,4883
layout_selectivity,random_90_pct,false,false,true,zonemap_only,6,0.0398,0,0,0,4883
layout_selectivity,random_90_pct,false,false,true,zonemap_only,7,0.0398,0,0,0,4883
layout_selectivity,random_90_pct,false,false,true,zonemap_only,8,0.0398,0,0,0,4883
layout_selectivity,random_90_pct,false,false,true,zonemap_only,9,0.0394,0,0,0,4883
layout_selectivity,random_90_pct,false,false,true,zonemap_only,10,0.0394,0,0,0,4883
layout_selectivity,sorted_0_1_pct,false,false,true,zonemap_only,1,0.0005,81,0,0,60
layout_selectivity,sorted_0_1_pct,false,false,true,zonemap_only,2,0.0005,81,0,0,60
layout_selectivity,sorted_0_1_pct,false,false,true,zonemap_only,3,0.0005,81,0,0,60
layout_selectivity,sorted_0_1_pct,false,false,true,zonemap_only,4,0.0005,81,0,0,60
layout_selectivity,sorted_0_1_pct,false,false,true,zonemap_only,5,0.0005,81,0,0,60
layout_selectivity,sorted_0_1_pct,false,false,true,zonemap_only,6,0.0005,81,0,0,60
layout_selectivity,sorted_0_1_pct,false,false,true,zonemap_only,7,0.0005,81,0,0,60
layout_selectivity,sorted_0_1_pct,false,false,true,zonemap_only,8,0.0005,81,0,0,60
layout_selectivity,sorted_0_1_pct,false,false,true,zonemap_only,9,0.0005,81,0,0,60
layout_selectivity,sorted_0_1_pct,false,false,true,zonemap_only,10,0.0005,81,0,0,60
layout_selectivity,sorted_1_pct,false,false,true,zonemap_only,1,0.0005,81,0,0,60
layout_selectivity,sorted_1_pct,false,false,true,zonemap_only,2,0.0005,81,0,0,60
layout_selectivity,sorted_1_pct,false,false,true,zonemap_only,3,0.0005,81,0,0,60
layout_selectivity,sorted_1_pct,false,false,true,zonemap_only,4,0.0005,81,0,0,60
layout_selectivity,sorted_1_pct,false,false,true,zonemap_only,5,0.0005,81,0,0,60
layout_selectivity,sorted_1_pct,false,false,true,zonemap_only,6,0.0005,81,0,0,60
layout_selectivity,sorted_1_pct,false,false,true,zonemap_only,7,0.0004,81,0,0,60
layout_selectivity,sorted_1_pct,false,false,true,zonemap_only,8,0.0004,81,0,0,60
layout_selectivity,sorted_1_pct,false,false,true,zonemap_only,9,0.0004,81,0,0,60
layout_selectivity,sorted_1_pct,false,false,true,zonemap_only,10,0.0004,81,0,0,60
layout_selectivity,sorted_5_pct,false,false,true,zonemap_only,1,0.0020,77,0,0,300
layout_selectivity,sorted_5_pct,false,false,true,zonemap_only,2,0.0020,77,0,0,300
layout_selectivity,sorted_5_pct,false,false,true,zonemap_only,3,0.0020,77,0,0,300
layout_selectivity,sorted_5_pct,false,false,true,zonemap_only,4,0.0019,77,0,0,300
layout_selectivity,sorted_5_pct,false,false,true,zonemap_only,5,0.0019,77,0,0,300
layout_selectivity,sorted_5_pct,false,false,true,zonemap_only,6,0.0019,77,0,0,300
layout_selectivity,sorted_5_pct,false,false,true,zonemap_only,7,0.0019,77,0,0,300
layout_selectivity,sorted_5_pct,false,false,true,zonemap_only,8,0.0020,77,0,0,300
layout_selectivity,sorted_5_pct,false,false,true,zonemap_only,9,0.0020,77,0,0,300
layout_selectivity,sorted_5_pct,false,false,true,zonemap_only,10,0.0019,77,0,0,300
layout_selectivity,sorted_10_pct,false,false,true,zonemap_only,1,0.0037,73,0,0,540
layout_selectivity,sorted_10_pct,false,false,true,zonemap_only,2,0.0036,73,0,0,540
layout_selectivity,sorted_10_pct,false,false,true,zonemap_only,3,0.0035,73,0,0,540
layout_selectivity,sorted_10_pct,false,false,true,zonemap_only,4,0.0035,73,0,0,540
layout_selectivity,sorted_10_pct,false,false,true,zonemap_only,5,0.0036,73,0,0,540
layout_selectivity,sorted_10_pct,false,false,true,zonemap_only,6,0.0035,73,0,0,540
layout_selectivity,sorted_10_pct,false,false,true,zonemap_only,7,0.0035,73,0,0,540
layout_selectivity,sorted_10_pct,false,false,true,zonemap_only,8,0.0035,73,0,0,540
layout_selectivity,sorted_10_pct,false,false,true,zonemap_only,9,0.0035,73,0,0,540
layout_selectivity,sorted_10_pct,false,false,true,zonemap_only,10,0.0035,73,0,0,540
layout_selectivity,sorted_20_pct,false,false,true,zonemap_only,1,0.0071,65,0,0,1020
layout_selectivity,sorted_20_pct,false,false,true,zonemap_only,2,0.0069,65,0,0,1020
layout_selectivity,sorted_20_pct,false,false,true,zonemap_only,3,0.0068,65,0,0,1020
layout_selectivity,sorted_20_pct,false,false,true,zonemap_only,4,0.0069,65,0,0,1020
layout_selectivity,sorted_20_pct,false,false,true,zonemap_only,5,0.0068,65,0,0,1020
layout_selectivity,sorted_20_pct,false,false,true,zonemap_only,6,0.0068,65,0,0,1020
layout_selectivity,sorted_20_pct,false,false,true,zonemap_only,7,0.0068,65,0,0,1020
layout_selectivity,sorted_20_pct,false,false,true,zonemap_only,8,0.0068,65,0,0,1020
layout_selectivity,sorted_20_pct,false,false,true,zonemap_only,9,0.0067,65,0,0,1020
layout_selectivity,sorted_20_pct,false,false,true,zonemap_only,10,0.0067,65,0,0,1020
layout_selectivity,sorted_50_pct,false,false,true,zonemap_only,1,0.0164,41,0,0,2460
