suite,query_name,disable_zonemap,disable_segment_zonemap,disable_sketch,mode,run,total_time_s,row_groups_pruned_by_zonemap,segments_pruned_by_zonemap,segments_pruned_by_sketch,vectors_processed
ndv_predicates,low_lt,false,false,true,zonemap_only,3,0.0276,0,0,0,4883
ndv_predicates,low_lt,false,false,true,zonemap_only,4,0.0278,0,0,0,4883
ndv_predicates,low_lt,false,false,true,zonemap_only,5,0.0279,0,0,0,4883
ndv_predicates,low_lt,false,false,true,zonemap_only,6,0.0273,0,0,0,4883
ndv_predicates,low_lt,false,false,true,zonemap_only,7,0.0279,0,0,0,4883
ndv_predicates,low_lt,false,false,true,zonemap_only,8,0.0273,0,0,0,4883
ndv_predicates,low_lt,false,false,true,zonemap_only,9,0.0278,0,0,0,4883
ndv_predicates,low_lt,false,false,true,zonemap_only,10,0.0293,0,0,0,4883
ndv_predicates,low_between,false,false,true,zonemap_only,1,0.0369,0,0,0,4883
ndv_predicates,low_between,false,false,true,zonemap_only,2,0.0367,0,0,0,4883
ndv_predicates,low_between,false,false,true,zonemap_only,3,0.0364,0,0,0,4883
ndv_predicates,low_between,false,false,true,zonemap_only,4,0.0366,0,0,0,4883
ndv_predicates,low_between,false,false,true,zonemap_only,5,0.0368,0,0,0,4883
ndv_predicates,low_between,false,false,true,zonemap_only,6,0.0361,0,0,0,4883
ndv_predicates,low_between,false,false,true,zonemap_only,7,0.0368,0,0,0,4883
ndv_predicates,low_between,false,false,true,zonemap_only,8,0.0372,0,0,0,4883
ndv_predicates,low_between,false,false,true,zonemap_only,9,0.0396,0,0,0,4883
ndv_predicates,low_between,false,false,true,zonemap_only,10,0.0369,0,0,0,4883
ndv_predicates,low_conjunct,false,false,true,zonemap_only,1,0.0582,0,0,0,4883
ndv_predicates,low_conjunct,false,false,true,zonemap_only,2,0.0595,0,0,0,4883
ndv_predicates,low_conjunct,false,false,true,zonemap_only,3,0.0761,0,0,0,4883
ndv_predicates,low_conjunct,false,false,true,zonemap_only,4,0.0593,0,0,0,4883
ndv_predicates,low_conjunct,false,false,true,zonemap_only,5,0.0583,0,0,0,4883
ndv_predicates,low_conjunct,false,false,true,zonemap_only,6,0.0609,0,0,0,4883
ndv_predicates,low_conjunct,false,false,true,zonemap_only,7,0.0593,0,0,0,4883
ndv_predicates,low_conjunct,false,false,true,zonemap_only,8,0.0577,0,0,0,4883
ndv_predicates,low_conjunct,false,false,true,zonemap_only,9,0.0614,0,0,0,4883
ndv_predicates,low_conjunct,false,false,true,zonemap_only,10,0.0633,0,0,0,4883
ndv_predicates,medium_eq,false,false,true,zonemap_only,1,0.0192,0,0,0,4883
ndv_predicates,medium_eq,false,false,true,zonemap_only,2,0.0196,0,0,0,4883
ndv_predicates,medium_eq,false,false,true,zonemap_only,3,0.0201,0,0,0,4883
ndv_predicates,medium_eq,false,false,true,zonemap_only,4,0.0196,0,0,0,4883
ndv_predicates,medium_eq,false,false,true,zonemap_only,5,0.0192,0,0,0,4883
ndv_predicates,medium_eq,false,false,true,zonemap_only,6,0.0193,0,0,0,4883
ndv_predicates,medium_eq,false,false,true,zonemap_only,7,0.0192,0,0,0,4883
ndv_predicates,medium_eq,false,false,true,zonemap_only,8,0.0197,0,0,0,4883
ndv_predicates,medium_eq,false,false,true,zonemap_only,9,0.0196,0,0,0,4883
ndv_predicates,medium_eq,false,false,true,zonemap_only,10,0.0194,0,0,0,4883
ndv_predicates,medium_lt,false,false,true,zonemap_only,1,0.0196,0,0,0,4883
ndv_predicates,medium_lt,false,false,true,zonemap_only,2,0.0196,0,0,0,4883
ndv_predicates,medium_lt,false,false,true,zonemap_only,3,0.0200,0,0,0,4883
ndv_predicates,medium_lt,false,false,true,zonemap_only,4,0.0239,0,0,0,4883
ndv_predicates,medium_lt,false,false,true,zonemap_only,5,0.0231,0,0,0,4883
ndv_predicates,medium_lt,false,false,true,zonemap_only,6,0.0195,0,0,0,4883
ndv_predicates,medium_lt,false,false,true,zonemap_only,7,0.0201,0,0,0,4883
ndv_predicates,medium_lt,false,false,true,zonemap_only,8,0.0196,0,0,0,4883
ndv_predicates,medium_lt,false,false,true,zonemap_only,9,0.0204,0,0,0,4883
ndv_predicates,medium_lt,false,false,true,zonemap_only,10,0.0204,0,0,0,4883
ndv_predicates,medium_between,false,false,true,zonemap_only,1,0.0272,0,0,0,4883
ndv_predicates,medium_between,false,false,true,zonemap_only,2,0.0278,0,0,0,4883
ndv_predicates,medium_between,false,false,true,zonemap_only,3,0.0272,0,0,0,4883
ndv_predicates,medium_between,false,false,true,zonemap_only,4,0.0277,0,0,0,4883
ndv_predicates,medium_between,false,false,true,zonemap_only,5,0.0271,0,0,0,4883
ndv_predicates,medium_between,false,false,true,zonemap_only,6,0.0272,0,0,0,4883
ndv_predicates,medium_between,false,false,true,zonemap_only,7,0.0276,0,0,0,4883
ndv_predicates,medium_between,false,false,true,zonemap_only,8,0.0273,0,0,0,4883
ndv_predicates,medium_between,false,false,true,zonemap_only,9,0.0273,0,0,0,4883
ndv_predicates,medium_between,false,false,true,zonemap_only,10,0.0270,0,0,0,4883
ndv_predicates,medium_conjunct,false,false,true,zonemap_only,1,0.0461,0,0,0,4883
