suite,query_name,disable_zonemap,disable_segment_zonemap,disable_sketch,mode,run,total_time_s,row_groups_pruned_by_zonemap,segments_pruned_by_zonemap,segments_pruned_by_sketch,vectors_processed
ndv_selectivity,medium_50_pct,false,false,false,full,9,0.0191,0,0,1446,3438
ndv_selectivity,medium_50_pct,false,false,false,full,10,0.0192,0,0,1446,3438
ndv_selectivity,medium_90_pct,false,false,false,full,1,0.0355,0,0,0,4883
ndv_selectivity,medium_90_pct,false,false,false,full,2,0.0232,0,0,0,4883
ndv_selectivity,medium_90_pct,false,false,false,full,3,0.0230,0,0,0,4883
ndv_selectivity,medium_90_pct,false,false,false,full,4,0.0230,0,0,0,4883
ndv_selectivity,medium_90_pct,false,false,false,full,5,0.0228,0,0,0,4883
ndv_selectivity,medium_90_pct,false,false,false,full,6,0.0230,0,0,0,4883
ndv_selectivity,medium_90_pct,false,false,false,full,7,0.0229,0,0,0,4883
ndv_selectivity,medium_90_pct,false,false,false,full,8,0.0232,0,0,0,4883
ndv_selectivity,medium_90_pct,false,false,false,full,9,0.0231,0,0,0,4883
ndv_selectivity,medium_90_pct,false,false,false,full,10,0.0231,0,0,0,4883
ndv_selectivity,high_1_pct,false,false,false,full,1,0.0007,71,0,601,59
ndv_selectivity,high_1_pct,false,false,false,full,2,0.0005,71,0,601,59
ndv_selectivity,high_1_pct,false,false,false,full,3,0.0004,71,0,601,59
ndv_selectivity,high_1_pct,false,false,false,full,4,0.0004,71,0,601,59
ndv_selectivity,high_1_pct,false,false,false,full,5,0.0004,71,0,601,59
ndv_selectivity,high_1_pct,false,false,false,full,6,0.0004,71,0,601,59
ndv_selectivity,high_1_pct,false,false,false,full,7,0.0003,71,0,601,59
ndv_selectivity,high_1_pct,false,false,false,full,8,0.0003,71,0,601,59
ndv_selectivity,high_1_pct,false,false,false,full,9,0.0003,71,0,601,59
ndv_selectivity,high_1_pct,false,false,false,full,10,0.0004,71,0,601,59
ndv_selectivity,high_5_pct,false,false,false,full,1,0.0019,69,0,527,253
ndv_selectivity,high_5_pct,false,false,false,full,2,0.0010,69,0,527,253
ndv_selectivity,high_5_pct,false,false,false,full,3,0.0008,69,0,527,253
ndv_selectivity,high_5_pct,false,false,false,full,4,0.0008,69,0,527,253
ndv_selectivity,high_5_pct,false,false,false,full,5,0.0008,69,0,527,253
ndv_selectivity,high_5_pct,false,false,false,full,6,0.0008,69,0,527,253
ndv_selectivity,high_5_pct,false,false,false,full,7,0.0008,69,0,527,253
ndv_selectivity,high_5_pct,false,false,false,full,8,0.0008,69,0,527,253
ndv_selectivity,high_5_pct,false,false,false,full,9,0.0008,69,0,527,253
