suite,query_name,disable_zonemap,disable_segment_zonemap,disable_sketch,disable_rabit,mode,run,total_time_s,row_groups_pruned_by_zonemap,segments_pruned_by_zonemap,segments_pruned_by_sketch,segments_pruned_by_rabit,vectors_processed
ndv_selectivity,high_1_pct,false,true,true,false,rowgroup_plus_rabit,9,0.0009,71,0,0,601,59
ndv_selectivity,high_1_pct,false,true,true,false,rowgroup_plus_rabit,10,0.0009,71,0,0,601,59
ndv_selectivity,high_5_pct,false,true,true,false,rowgroup_plus_rabit,1,0.0025,69,0,0,527,253
ndv_selectivity,high_5_pct,false,true,true,false,rowgroup_plus_rabit,2,0.0025,69,0,0,527,253
ndv_selectivity,high_5_pct,false,true,true,false,rowgroup_plus_rabit,3,0.0025,69,0,0,527,253
ndv_selectivity,high_5_pct,false,true,true,false,rowgroup_plus_rabit,4,0.0026,69,0,0,527,253
ndv_selectivity,high_5_pct,false,true,true,false,rowgroup_plus_rabit,5,0.0026,69,0,0,527,253
ndv_selectivity,high_5_pct,false,true,true,false,rowgroup_plus_rabit,6,0.0025,69,0,0,527,253
ndv_selectivity,high_5_pct,false,true,true,false,rowgroup_plus_rabit,7,0.0025,69,0,0,527,253
ndv_selectivity,high_5_pct,false,true,true,false,rowgroup_plus_rabit,8,0.0025,69,0,0,527,253
ndv_selectivity,high_5_pct,false,true,true,false,rowgroup_plus_rabit,9,0.0026,69,0,0,527,253
ndv_selectivity,high_5_pct,false,true,true,false,rowgroup_plus_rabit,10,0.0025,69,0,0,527,253
ndv_selectivity,high_10_pct,false,true,true,false,rowgroup_plus_rabit,1,0.0047,65,0,0,522,498
ndv_selectivity,high_10_pct,false,true,true,false,rowgroup_plus_rabit,2,0.0044,65,0,0,522,498
ndv_selectivity,high_10_pct,false,true,true,false,rowgroup_plus_rabit,3,0.0045,65,0,0,522,498
ndv_selectivity,high_10_pct,false,true,true,false,rowgroup_plus_rabit,4,0.0045,65,0,0,522,498
ndv_selectivity,high_10_pct,false,true,true,false,rowgroup_plus_rabit,5,0.0045,65,0,0,522,498
ndv_selectivity,high_10_pct,false,true,true,false,rowgroup_plus_rabit,6,0.0045,65,0,0,522,498
ndv_selectivity,high_10_pct,false,true,true,false,rowgroup_plus_rabit,7,0.0045,65,0,0,522,498
ndv_selectivity,high_10_pct,false,true,true,false,rowgroup_plus_rabit,8,0.0045,65,0,0,522,498
ndv_selectivity,high_10_pct,false,true,true,false,rowgroup_plus_rabit,9,0.0045,65,0,0,522,498
ndv_selectivity,high_10_pct,false,true,true,false,rowgroup_plus_rabit,10,0.0046,65,0,0,522,498
ndv_selectivity,high_20_pct,false,true,true,false,rowgroup_plus_rabit,1,0.0085,57,0,0,514,986
