suite,query_name,disable_zonemap,disable_segment_zonemap,disable_sketch,mode,run,total_time_s,row_groups_pruned_by_zonemap,segments_pruned_by_zonemap,segments_pruned_by_sketch,vectors_processed
distribution_predicates,uniform_eq_nonhotspot_value,true,true,false,sketch_only,8,0.0081,0,0,0,4883
distribution_predicates,uniform_eq_nonhotspot_value,true,true,false,sketch_only,9,0.0082,0,0,0,4883
distribution_predicates,uniform_eq_nonhotspot_value,true,true,false,sketch_only,10,0.0086,0,0,0,4883
distribution_predicates,uniform_between_hotspot_band,true,true,false,sketch_only,1,0.0015,0,0,4883,1
distribution_predicates,uniform_between_hotspot_band,true,true,false,sketch_only,2,0.0016,0,0,4883,1
distribution_predicates,uniform_between_hotspot_band,true,true,false,sketch_only,3,0.0015,0,0,4883,1
distribution_predicates,uniform_between_hotspot_band,true,true,false,sketch_only,4,0.0015,0,0,4883,1
distribution_predicates,uniform_between_hotspot_band,true,true,false,sketch_only,5,0.0015,0,0,4883,1
distribution_predicates,uniform_between_hotspot_band,true,true,false,sketch_only,6,0.0015,0,0,4883,1
distribution_predicates,uniform_between_hotspot_band,true,true,false,sketch_only,7,0.0015,0,0,4883,1
distribution_predicates,uniform_between_hotspot_band,true,true,false,sketch_only,8,0.0016,0,0,4883,1
distribution_predicates,uniform_between_hotspot_band,true,true,false,sketch_only,9,0.0041,0,0,4883,1
distribution_predicates,uniform_between_hotspot_band,true,true,false,sketch_only,10,0.0015,0,0,4883,1
distribution_predicates,uniform_between_nonhotspot_band,true,true,false,sketch_only,1,0.0118,0,0,4815,69
distribution_predicates,uniform_between_nonhotspot_band,true,true,false,sketch_only,2,0.0121,0,0,4815,69
distribution_predicates,uniform_between_nonhotspot_band,true,true,false,sketch_only,3,0.0111,0,0,4815,69
distribution_predicates,uniform_between_nonhotspot_band,true,true,false,sketch_only,4,0.0118,0,0,4815,69
distribution_predicates,uniform_between_nonhotspot_band,true,true,false,sketch_only,5,0.0110,0,0,4815,69
distribution_predicates,uniform_between_nonhotspot_band,true,true,false,sketch_only,6,0.0110,0,0,4815,69
distribution_predicates,uniform_between_nonhotspot_band,true,true,false,sketch_only,7,0.0112,0,0,4815,69
distribution_predicates,uniform_between_nonhotspot_band,true,true,false,sketch_only,8,0.0111,0,0,4815,69
distribution_predicates,uniform_between_nonhotspot_band,true,true,false,sketch_only,9,0.0113,0,0,4815,69
distribution_predicates,uniform_between_nonhotspot_band,true,true,false,sketch_only,10,0.0110,0,0,4815,69
distribution_predicates,hotspot_eq_hotspot_value,true,true,false,sketch_only,1,0.0134,0,0,0,4883
distribution_predicates,hotspot_eq_hotspot_value,true,true,false,sketch_only,2,0.0149,0,0,0,4883
distribution_predicates,hotspot_eq_hotspot_value,true,true,false,sketch_only,3,0.0134,0,0,0,4883
distribution_predicates,hotspot_eq_hotspot_value,true,true,false,sketch_only,4,0.0145,0,0,0,4883
distribution_predicates,hotspot_eq_hotspot_value,true,true,false,sketch_only,5,0.0143,0,0,0,4883
distribution_predicates,hotspot_eq_hotspot_value,true,true,false,sketch_only,6,0.0159,0,0,0,4883
